file_path,vul_id,line_no,severity,vul_name,,,,,
CWE113_HTTP_Response_Splitting__File_addHeaderServlet_17.java,113,61,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_addHeaderServlet_21.java,113,59,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_addHeaderServlet_22a.java,113,58,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_addHeaderServlet_31.java,113,58,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_addHeaderServlet_41.java,113,67,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_addHeaderServlet_42.java,113,111,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_addHeaderServlet_45.java,113,72,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_addHeaderServlet_51a.java,113,54,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_addHeaderServlet_52a.java,113,54,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_addHeaderServlet_53a.java,113,54,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_addHeaderServlet_54a.java,113,54,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_addHeaderServlet_61a.java,113,32,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_addHeaderServlet_66a.java,113,54,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_addHeaderServlet_67a.java,113,59,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_addHeaderServlet_68a.java,113,55,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_addHeaderServlet_71a.java,113,54,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_addHeaderServlet_72a.java,113,55,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_addHeaderServlet_73a.java,113,55,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_addHeaderServlet_74a.java,113,55,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_addHeaderServlet_75a.java,113,57,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_addHeaderServlet_81_bad.java,113,54,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_01.java,113,56,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_02.java,113,114,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_03.java,113,114,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_04.java,113,62,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_05.java,113,62,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_06.java,113,119,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_07.java,113,119,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_08.java,113,68,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_09.java,113,55,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_10.java,113,114,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_11.java,113,114,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_12.java,113,55,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_13.java,113,55,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_14.java,113,55,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_15.java,113,57,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_16.java,113,56,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_17.java,113,113,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_21.java,113,59,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_22a.java,113,58,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_31.java,113,58,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_41.java,113,67,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_42.java,113,113,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_45.java,113,72,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_51a.java,113,54,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_52a.java,113,54,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_53a.java,113,54,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_54a.java,113,54,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_61a.java,113,34,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_66a.java,113,54,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_67a.java,113,59,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_68a.java,113,55,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_71a.java,113,54,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_72a.java,113,55,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_73a.java,113,55,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_74a.java,113,55,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_75a.java,113,57,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__File_setHeaderServlet_81_bad.java,113,54,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_01.java,113,57,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_02.java,113,53,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_03.java,113,53,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_04.java,113,60,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_05.java,113,60,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_06.java,113,119,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_07.java,113,58,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_08.java,113,127,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_09.java,113,114,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_10.java,113,53,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_11.java,113,53,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_12.java,113,53,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_13.java,113,114,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_14.java,113,53,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_15.java,113,117,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_16.java,113,54,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_17.java,113,116,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_21.java,113,60,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_22a.java,113,59,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_31.java,113,59,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_41.java,113,69,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_42.java,113,116,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_45.java,113,74,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_51a.java,113,55,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_52a.java,113,55,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_53a.java,113,55,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_54a.java,113,55,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_61a.java,113,35,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_66a.java,113,55,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_67a.java,113,60,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_68a.java,113,56,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_71a.java,113,55,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_72a.java,113,56,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_73a.java,113,56,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_74a.java,113,56,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_75a.java,113,58,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_81_bad.java,113,55,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addHeaderServlet_01.java,113,57,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addHeaderServlet_02.java,113,111,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addHeaderServlet_03.java,113,111,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addHeaderServlet_04.java,113,118,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addHeaderServlet_05.java,113,118,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addHeaderServlet_06.java,113,116,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addHeaderServlet_07.java,113,116,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addHeaderServlet_08.java,113,66,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
CWE113_HTTP_Response_Splitting__connect_tcp_addHeaderServlet_09.java,113,111,3,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),,,,,
